id	label	text
82391	0	Vishwakarma, whom the police are now suspecting to be a Maoist informer, belongs to Kesikodi village that comes under Maoists-controlled Abujhmad region, known as headquarters of the banned outfit Communist Party of India-Maoist (CPI-Maoist).
64897	0	Here’s the full statement: With regard to the actions by the crowd in admiralty, pan-democratic legislators and Civil Human Rights Front make the following joint statement.
76685	0	The 18-month deadline seems to have been set with the next US presidential election in mind, which suggests that the stakes in Afghanistan are seen as less important than the stakes in that election and Obama’s chances to win a second term.
73009	1	A former legislator previously with a pro-Beijing party that usually supports Hong Kong’s leader, Carrie Lam, also criticised her over the attack.
71081	0	Police had last month charged Corey Lewandowski after determining that a video recording showed the New York City resident grabbed reporter Michelle Fields by the arm.
82537	0	But what has shocked the team at the Centre for Economic Policy and Research (CEPR), which monitors global trade, is the huge surge in anti-dumping measures taken this year.
82009	0	I’ll be honest, I did throw things because I’m that angry,” said one protester, Angus, 24.
81828	1	While these incidents have set China on edge, they have received relatively little attention from the outside world.
79310	1	We are here to tell the world that,” Nathan Law, a local pro-democracy legislator who was among those leading the rally, told the Guardian.
68103	0	He also lambasted the BJP for pursuing communal politics and stressed the need for peace to augur the state into development.
74996	0	With the former prime minister’s passing, the night Bob Hawke let thousands of Chinese students stay is a moment parents around the country will be telling their children and their families.
60708	0	The talk in Trinamool Congress is that Mamata Banerjee could entrust senior leader Dinesh Trivedi with the Railways portfolio she vacated after becoming West Bengal Chief Minister.
74018	0	He says Kvitova’s injuries were not life-threatening.
75410	0	""" AAP leader Ashutosh said."
67804	1	The department says Chief Cathy Lanier has been in contact with federal and regional law enforcement officials since the attacks began.
72061	1	VRAs Call Off Stir 06th November 2015 05:14 AM HYDERABAD:Around 4,000 striking village revenue assistants (VRAs) called off their strike on Thursday following an assurance from Nizamabad MP Kalvakuntla Kavitha that the state government would resolve their issues soon.
65561	0	“The standout themes this year are censorship and freedom in China, migration and the refugee crisis, artists as agitators, as well as lesbian, gay, bisexual and transgender, children and women’s rights,” Biaggi said.
84696	0	Metropolitans Kuriakose Mar Dioscoros, Kuriakose Mar Yousebios, Mathews Mar Thevodosios and Alias Mar Athanasios led the prayer ceremonies.
65500	0	The University of Venda will this year, 2016, be hosting a graduation ceremony for 456 students who qualified in various academic fields, including among others agriculture, education, natural sciences, law, management sciences and environmental sciences.
64914	0	None of the three proposals has a hope in hell of getting the nod from the central government so why waste time with a referendum?
63973	1	Several weekends have seen violent clashes between riot police and protestors.
80147	0	Emily Lau said the saga had left citizens of the former colony on edge.
72301	1	However, of the 38 counselling centres in Seemandhra region, 20 are still non functional following the protests.
79624	1	The Hong Kong government issued a statement shortly after midnight that while most protesters behaved in a peaceful and orderly manner, it “strongly condemns the violent acts committed” after the protest, including protesters blocking roads, charging police cordons, assaulting police officers and throwing iron rods and scattering unidentified powder.
61345	0	The order was issued on Thursday by SHRC secretary D Subramayam recommending that about 1,475 workers who were removed from work, be provided jobs within a month from the date of the order.
74584	0	As tensions in Hong Kong escalate, observers have been watching for signs of Beijing intervening.
85446	0	"""They are going after their main political opponent,"" he told The Associated Press earlier this week."
83823	0	Part-time positions are up more than 12 percent.
84602	0	Under the terms of Hong Kong’s return to Chinese control in 1997, the former British colony is meant to enjoy a “high degree of autonomy” from the mainland, with its own judicial and legislative systems.
71855	0	A lone man stands on the edge of the desert.
84335	0	“We need justice in the case and we won’t accept the body kept in the Ernakulam general hospital mortuary until our demand is met. The government should intervene in this matter to cremate the body in Orissa,”George said.
74595	0	However, with the BJP not showing any interest in joining hands with the JD(S) on the motion, and determined to chart its own course to confront the Siddaramaiah government, the motion would not pose any problem for the survival of the government.
60997	1	Jackson said that while the mass shooting was a national tragedy, gay violence in cities like Chicago continues to claim lives.
77610	1	Gunmen kill Honduran Indian, environmentalist leader By FREDDY CUEVAS TEGUCIGALPA, Honduras (AP) — Honduran Indian leader Bertha Caceres, who won the 2015 Goldman Environmental Prize for her role in fighting a dam project, was murdered Thursday.
60821	0	The statement pointed out that Kakrapar power station in Gujarat continued to operate safely supplying power to the region, even during the severe earth quake at Bhuj on January 26, 2001.
80256	1	Tension gripped the city following the blasts and a red alert was sounded at all installations.
82117	1	Six police personnel and a villager were killed, Deputy Inspector General (DIG), Magadh range, N.H. Khan told reporters.
85376	0	The Question Hour went on smoothly.
84655	1	Police stopped a public bus following the demonstration outside the Legco building, Verna Yu says, reportedly searching for protesters.
83755	0	“We can look at the suspicious tone of certain users, combined with the date they signed up, the time they post and the subjects they post on,” says one senior moderator.
66463	0	On his behalf, his wife read out a message from him.
84938	0	The work was more than enough.”
82935	0	Then, late last month, he opened a speech to Congress by denouncing anti-Semitism.
66233	0	He said he has not met the billionaire but liaises with Stephen Miller, a senior Trump adviser on foreign and domestic policy.
69942	1	There was also largescale displacement in Kandhamal district during and after the 2008 riots following the killing of Swami Lakshmanananda Saraswati.
71674	0	Even the officials at the depot are against the move.
60895	0	We still have hope in fighting for a fairer electoral system – but it isn’t the only thing we are asking for.”
72755	0	"""The decision about any alliance between the two parties and the depth of their relationship is taken by parties and not individuals."
83848	0	4000 pourakarmikas posts vacant: Forum 22nd June 2011 03:18 AM BANGALORE: The Bruhat Bangalore Mahangara Palike (BBMP) Action Committee has announced to stage a protest against the 'insensitive' corporation on Thursday.
69294	0	In my earlier musings, I had highlighted the necessity of enacting and implementing effective measures to ensure that no part of Pakistan’s nuclear arsenal falls in the hands of the Taliban.
79317	0	A prosecution official said nine or 10 cases are so far being prepared on incitement charges.
62703	0	He had also been jailed in a sedition case.
78886	0	Anyone earning above a certain income will be required to contribute to the NHI Fund.
82652	0	Director General of Police Sanjiv Marik confirmed that a circular, which he described is a routine one, has been issued to the districts.
74929	0	We are also hereby expressing full faith in the Karnataka State Police and are confident that the perpetrators of these crimes will be brought to justice.
70600	1	While television sets in Hong Kong blaze with images of the pro-democracy protests that have paralysed the central business district since Sunday, citizens in mainland China have been getting a very different story: that a few thousand people gathered in a local park to celebrate the Chinese government.
69673	0	Former minister and legislator P. Subhash Chandrabose was among several other party leaders who came out to receive the former Kadapa MP.
74369	0	The death of children in the Gaza assault has become an enduring theme at protests.
78767	0	And its economy, long an engine for neighboring countries, has sharply contracted by nearly 4 percent.
60689	0	These lapses were crimes against the nation.
65688	0	“One of the things that helped him evade capture was he apparently took control over additional computers on the way and created a kind of computer chain,” he said.
74391	1	Singh had recently blamed Advani for coming to Gujarat Chief Minister Narendra Modi’s rescue and ensured that he was not sacked, in the wake of the riots.
62210	0	The union accepted wage settlements on Monday that would increase the basic salary of the lowest-paid worker by R1000 over three years, excluding other benefits, union leader Joseph Mathunjwa told about 20,000 members at the Royal Bafokeng Sports Palace in Phokeng, near Rustenburg.
69854	0	Pro-democracy activists have reacted to the intervention with astonishment and dismay while the British government expressed its concern in a brief and cautiously worded statement.
84906	1	Sect protest allowed after march banned PUBLISHED : Tuesday, 05 March, 2002, 12:00am Police allowed a small protest by Falun Gong practitioners in front of Jakarta's Chinese Embassy yesterday, a day after a planned march by Falun Gong adherents was abruptly banned.
67836	0	Speculation that a major stock market merger would soon be unveiled surged Thursday with the pan-European operator Euronext saying its plans were progressing quickly and would be revealed next week.
65499	0	China has one of the highest savings rates in the world – about 50% – largely because families fear catastrophic healthcare costs.
77335	0	"""The conclusion of the forensic experts is that Anders Behring Breivik was insane,"" Holden told a news conference in Oslo."
63499	0	"""The Natjoints is empowered to coordinate all security and law enforcement operations throughout the country and is therefore well placed to first anticipate and if necessary, to respond timeously to incidents of criminality and disorder when they occur."
68516	0	Su Wei and Xie Zhenhua - China Two contrasting personalities lead China’s delegation at the climate talks.
75959	0	The movement is led by Benny Tai Yiu-ting, an assistant law professor at the University of Hong Kong.
79740	0	Witch!” “She wore a wig and the villagers believed the hair had black magic which led to a boy’s death,” Angi Oraon told the Hindustan Times newspaper’s website, referring to her mother’s fate.
60163	0	“In my history classes I didn’t learn anything about Hong Kong before 1997,” Law recalled.
72731	0	Before toasting with Hong Kong and Chinese officials, including military figures, Lam also said Hong Kong benefited from China’s economic strength and wished for the “affluence of the motherland and the prosperity and stability of Hong Kong.” On Monday, the government announced that the flag-raising ceremony would be moved inside, rather than on the city’s harbour front, ostensibly due to inclement weather, but probably to avoid the loud protests outside the venue.
72066	0	But, we will try to do it at the earliest, may be five-and-a-half to six months.
65659	0	"""We cannot dignify such discipline, and action will be taken against those members,"" he said."
77815	0	CAPE TOWN: An application filed by Ndifuna Ukwazi Law Centre (NULC), acting on behalf of the Bromwell Street community, is expected to be heard in the Western Cape High Court.
83121	0	A caller, who identified himself as Tamilvannan, posed a few questions to Vijayadharani and even as she was responding to them, he suddenly hurled abuses at her.
80247	0	And his personal fixer was literally selling access to the president.
83410	0	JOHANNESBURG: The trial against three men accused of raping two women and killing their husbands in Rhodes Park is expected to resume in the high court sitting at the Palm Ridge Magistrate's Court.
60690	0	Many of the project's backers have largely abandoned building plans.
68591	1	"The division bench of Bombay High Court comprising justices Ranjana Desai and R V More while dismissing the plea of state government earlier this year had said ""we are of the view that the view taken by learned Sessions Judge so far as involvement of the duo in this case is concerned, cannot be called unreasonable, palpably false, manifestly erroneous and demonstratively unsustainable which merits our interference."" The High court concurred with the view taken by Sessions Judge that the map recovered from killed terrorist pocket should have some wrinkles on it and blood spots as the LeT terrorist was badly injured in the gun-fight."
72906	0	On Thursday evening, two people were arrested in central Brussels, one in the nearby suburb of Jette and three others near the federal prosecutor's office, local broadcaster RTBF reported.
74107	0	The man, Larossi Abballa, was arrested in 2011 and sentenced to three years in jail in 2013 for helping extremist militants to go to Pakistan, French radio RMC-Info reported, citing a police source.
64422	0	When the DA first announced its intention to march, Mthembu warned the party not to provoke the ANC.
77883	0	Indonesia, the world's most populous Muslim nation, practices a moderate form of Islam.
68958	0	The forest is not just our home, it is our church, our larder, our pharmacy.
78256	0	“Edinburgh Place was designed to be a ceremonial venue,” Zimmerman explains.
77356	0	Police officials who were not authorized to be named said at least 100 people died at the Bataclan Friday, and that a police assault left at least two attackers dead.
82083	0	Incidentally, a top official, who has been in the dock over alleged corruption in the MGNREGA, is posted in the Chief Minister’s Office.
67282	1	Authorities have accused Tohti of playing a role in inciting numerous violent incidents, including a “terror attack” near the desert city Kashgar last spring which killed 21 people, and an attack on a police station in Lukqun, a nearby town of 30,000 people, that left dozens of people dead last June.
76975	0	"""What J&K police has done, you have seen the videos."
61984	0	Despite their repeated effort, the entire stadium was in dark for nearly 45 minutes.
61558	0	Our government actually encourages it.
73614	0	They also appeared to question police inaction, adding: “The police should take appropriate action to prevent criminal violence, secure observance of the law and uphold order for the protection of life and property.”
85004	0	"""I am sure that if the dispute is resolved amicably, it will strengthen the relations of Hindus and Muslims and will spread a message of communal harmony and peace across the globe,"" he added."
64534	0	According to sources within the company’s workers union, the company announced a Voluntary Retirement Scheme on Friday afternoon for the 1,500 employees currently working in the plant.
75392	0	In an email to colleagues, students and alumni, Mathieson said he was leaving for “personal reasons”, but stressed there would be “no loss of momentum at HKU” in the year ahead.
69278	0	“I didn’t want to leave university,” he says, and likens the research he undertakes for each play to completing a “mini MPhil”.
65205	0	” The Tamil Nadu Nadar Peeravai organised its first “political rising” conference in Neyveli on Sunday at a time when all political parties had been getting ready for the next assembly elections and announced that it would organise a series of such conferences in various other districts also.
80997	0	But, seven months later, there is anger in the Post’s newsroom and among readers and claims that what was once Hong Kong’s newspaper of record has lost its way.
61850	0	However, in response, the protesters produced Amplats identification cars and said they were employed at different mine shafts in Rustenburg.
69523	0	CAPE TOWN: Nicole Geldenhuys, Romeo Hendricks, Enrico Malherbe, and Andre Coetzee are expected to appear in the Western Cape High Court where they are on trial for allegedly murdering Marie Verwey, 80, in the Villa Merwe guest house in Paradyskloof, Stellenbosch.
60815	0	Mr Duterte, who established a fearsome reputation for his alleged vigilante-style killings of drug dealers, gave the MILF an ultimatum: 'If they want peace, we will give them peace.
85206	0	Brussels Mayor Yvan Mayeur decided to cancel the city's New Year's Eve fireworks display due to the terrorist threat.
71962	1	In early June, Ivan Ip, 22, joined a public chat group on Telegram called “Parade 69”, named for a mass demonstration planned in central Hong Kong to protest a bill allowing for the transfer of suspects from the city to China.
65567	0	A group of Brazilian supporters, who were seen celebrating on the street at Eranjipalam here said though they were still grieving the exit of their team, the exit of Argentina has given them the greater relief.
78720	0	It claimed that the NPCIL had been continuing to gather information from various international agencies like WANO, IAEA and TEPCO about the current nuclear disaster at Japan that followed the earth quake and Tsunami.
78774	0	Judicial probe remains on paper 14th November 2009 11:00 PM THIRUVANANTHAPURAM: Even after three months of the six-month term allowed by the Government for the judicial probe into the Cheriyathura police firing that claimed six lives having lapsed, the Government has not provided an office for the Commission.
68352	0	This was when many hoped that the provisions for indirect election through which Beijing has maintained informal control over Hong Kong politics would fall away and all adults would be able to choose a new chief executive from an unrestricted field of candidates.
80820	0	"""We will show you in a pilot project just how outstanding this programme can be if implemented properly and we will also show that none of the negative effects that Cosatu is predicting will come to pass."""
83947	0	Sapa-AFP
78764	0	Sapa /mjs/jlb/hdw/ar/th
77089	1	A visit by a cross-party group of parliamentarians to China, led by Peter Mandelson, has been cancelled at the last minute after Beijing refused to grant a visa to a Conservative MP in retaliation for a Westminster debate on the recent pro-democracy protests in Hong Kong.
69893	1	Demonstrators have filed for a permit to hold a rally on Saturday in Yuen Long, the district on the outskirts of Hong Kong where dozens of masked men chased and beat commuters and protesters with wooden poles and metal rods, leaving at least 45 people in hospital.
63634	0	All the shops in the street were closed.
85085	0	Almost no other country has experienced shifts as dramatic as China has – almost as if each generation has lived in an entirely different country.
73637	0	Why would you insist on having a seat?
72616	0	“I think it is impossible to discuss [it] under such confrontation.
72272	0	Independent booksellers have disappeared, the government has disqualified pro-democracy politicians and jailed pro-democracy activists.
80745	0	The majority of its citizens, rich or poor, devoted themselves mainly to the business of making a living.
82336	0	"He writes that ""there's no room for language like that in our political discourse."""
75849	0	Oliphant said an exemption from the new minimum wage would be available to farmers who could provide proof that their financial situation was so poor they would be forced to shut down operations if their wage bill rose accordingly.
69302	0	He received no reply to his petition.
62619	0	Both Ho and Yeung did not sign the additional declaration form introduced by Electoral Affairs Commission weeks ago which reinforces acknowledgement that Hong Kong is an inalienable part of China, while the latter even refused to sign the standard nomination form required by the Legislative Council Ordinance.
65796	0	Rights lawyers say they are struggling to keep track, amid the high numbers jailed and prosecutors who are keeping a tight lid on information.
82631	1	A protest last Wednesday, organised by Hong Kong international students against the controversial extradition law, turned violent.
68480	0	He also claimed that under Zuma's leadership, unemployment had risen in the country.
83796	1	Shortly after the airport blasts, explosions were also reported at the Maalbeek and Schuman metro stations in the Brussels city center.
65158	1	Their strike came a day after over 150 hunters made an unsuccessful attempt to enter the core area of Similipal Tiger Reserve (STR) for hunting wild animals.
62397	0	For a start, the per-capita cost of healthcare has been much higher in Germany than in Britain for years.
61822	0	“The government put enormous resources into their propaganda campaign to smear human rights lawyers as ‘criminals’, deploying state media, police, prosecutors and the courts.” During the course of the panel’s investigation, the Chinese government said the men were jailed not because “they defend the legitimate rights of others” but rather they have “long been engaged in criminal activities, aimed at subverting the basic national system established under the China’s [sic] constitution”.
81089	0	A catch up plan would be in the process of being formulated 4.
73380	0	Till last evening, nearly 6,000 trucks are waiting to cross into Nepal at various border crossings including 4,700 at Raxaul, he said adding out of the 10 border points, capable of handling commercial cargo, seven including Sunauli and Panitanki have been operational.
63950	0	Even two decades later it is hard for Zhu to make sense of it.
67615	0	“The perfect police state.” “What are they going to do?
77624	0	He has been doing this job for almost eight years and makes a daily profit of £10.
67215	1	Also on the list were Mica Grimm, with Black Lives Matter Minnesota, and DeRay Mckesson, who was arrested Saturday in Baton Rouge, Louisiana, on a charge of obstructing a highway.
71585	0	“It’s one of the greatest thefts in the history of the world, what they’ve taken out of our country.
83170	0	Its spokeswoman Hua Chunying initially described the trouble, which began after a grand jury refused to prosecute a white police officer for the shooting of a black teenager, as an internal US affair.
83556	0	Li also evaded most questions about the fate of the refinery, frustrating some protesters who left in the middle of the meeting.
65525	1	CPI activists staged a road blockade in Mahbubnagar district, demanding the legislator's arrest and a compensation of Rs.1 million to the family of the deceased.
83373	0	“There is no sense in [the government’s] minds that anything that they are doing is necessarily part of the problem.
67911	1	Forty-eight people died in the incident and more than 250 were injured.
79752	0	Acknowledging, however, that the trend had not all been positive, the report added that the current crop of autocrats were continuing in their efforts to undermine democracy by scapegoating and demonising vulnerable minorities to build popular support.
70363	0	In my little town, Red Guards knocked off the heads and arms of every Buddhist sculpture in the local temples, which were then converted into storehouses.
79570	1	IS Claims Baghdad Mosque Attack That Killed 10 21st November 2015 09:22 PM BAGHDAD: The Islamic State group has claimed responsibility for an attack on a Shiite mosque south of Baghdad following Friday prayers that Iraqi officials say killed 10 people.
71880	0	CEO Tony Quinlan, chief executive, said: “We are very disappointed by these adverse developments in the mobile devices market for our Performance Materials division.
84729	0	The clip was made by the school’s owner according to the video’s description.
82777	0	The logistic problems that became obstacles for conducting the Assembly session in the capital region of the newly formed state on the last two occasions remain the same and it has to be seen as to how the government proposes to overcome them and come up with a better solution.
80636	1	Tens of thousands of pro-democracy protesters delivered a rebuke to President Xi Jinping after the Chinese leader warned that Hong Kong must not become a launchpad for challenges to Beijing’s authority.
60206	0	Edinburgh’s beautiful, I love it,” said Cassino.
72111	0	Making a fervent appeal to the chief minister to allow the vendors to resume their business in the same place till alternate arrangements were made, the Opposition leader also demanded compensation for the affected.
73543	0	Cosatu supported the calls for the resignations of Motshekga and Soobrayan, he told reporters earlier.
82562	0	A number of demonstrators and Falun Gong members claim they were injured by police.
76106	0	"But boycotting the legislature is not correct in a parliamentary democracy,"" he added."
70081	1	“It is absolutely impermissible.” Little more than an hour before Xi’s speech, democracy protesters were attacked by pro-China demonstrators and hauled away by police as they attempted to march on the daily flag-raising ceremony.
73495	0	Even Assembly Speaker Kunjwal recently said corruption has crossed all limits in the state.
65965	0	Things got worse.
64665	1	The protestors were apparently protesting about water shortages in Ntsweletsoku village in Lehurutshe in the North West.
76263	0	Police severely condemn the protesters who used harmful powder to attack police officers.
73033	1	Makwaiba criticised Free State premier Beatrice Marshoff for not being there to receive the memorandum herself.
62253	0	Asked whether he could face the same fate as the Chinese student leaders who went into exile after the crackdown on the Tiananmen pro-democracy movement 30 years ago, Wong said: “We don’t want to end up like them; that’s why we are doing what we are doing now.”
76154	0	One researcher on the project said radicalisation had gained strength since 2013 when the conflict escalated.
60750	0	“Hongkongers will not bow down before brute force,” Lam said.
66533	0	Boko Haram, based in northeastern Nigeria, seeks to enshrine the Islamic sharia law into the constitution and declares war against the Western education.
68082	1	Dethrone Naveen government: Congress 07th September 2012 12:07 PM Buoyed by the massive turnout at the ‘Parivartan’ rally, Congress leaders on Thursday gave a clarion call to party workers and supporters to dethrone Naveen Patnaik Government in the 2014 general elections.
78237	0	The Junior Doctors Association (JUDA) of Gandhi Medical College has said it will be forced to stop emergency services at the hospital if the government does not address the issues pertaining to mandatory one-year rural service.
81773	0	"""Obviously, it's something that we're concerned about."""
65063	0	They are: LOK SABHA Secunderabad: P.
77164	0	Aubrey Seitsang, Sibonile Sobopha, Mdlondozi Fundiwo, Herbert Baqhesi, Napoleon Webster and William Nyenyane had already been denied bail.
69773	0	All long-distance buses have crossed four years of their five-year life span and it is time that the management took steps to replace the current buses with better-quality ones, unions have stated.
78114	0	He planned to start a race war.
75094	1	Metro police intervened and the fire was put out.
64380	1	The protesters raised slogans against them for visiting the temple town three days after the blasts.
60894	0	Negotiations started around noon and were expected to end at around 2am on Monday morning, said Satawu vice president June Dube at 11.30pm on Sunday.
62982	0	"""The international community is mobilised, notably through the UN Security Council... We are seeking the most effective means to resolve this crisis, in particular through diplomacy and with Kinshasa said Monday the crisis in DRC had been discussed by US President D-Day."
62425	0	NDA convener and JD-U leader Sharad Yadav too has done his bit to bring other Opposition parties on board.
66757	1	Roof, a white supremacist from the Columbia area, entered the guilty plea in state court to nine counts of murder and three counts of attempted murder for the slayings of nine victims at Charleston’s Mother Emanuel AME Church in June 2015.
81304	0	The Law Society of Hong Kong deplored the “serious criminal damage” inflicted on Monday night, but called on the government and public to “respect others, work together, restore trust and confidence and move forward”.
85009	0	His driver and two commandos travelling in the SUV sustained minor injuries and were rushed to Dantewada for medical examination,” the official said.
71794	0	Brics must speak in one voice against this threat.” Sunday’s meeting in the Indian state of Goa was attended by the president of Russia, Vladimir Putin, and the president of China, Xi Jinping.
72687	0	Amma [Jayalalithaa], is very considerate about the pain of another mother.
74977	0	Modi is Nitish’s relentless nightmare.
67898	0	"""Those who have taken refuge in the parish have nothing to eat, they want for everything."
73562	0	By night the city lights up like a flickering disco ball as hundreds of newly built police strongholds, positioned at almost every intersection, illuminate the darkness with their red and blue glow.
66104	0	We are also ready to facilitate airlift.
67669	0	Many middle-aged fellow countrymen in their 40s or 50s are well aware of the massacre and the effect it has had on the nation.
